latency,numerals,selected,correct,RT,time,name,age,grid
600,4,3_5_7_8,3_5_7_8,1,2012-10-19 13:09:39.837173,JMN,33,0-6_1-2_0-1_4-0
400,4,2_3_1_5,1_2_3_5,1,2012-10-19 13:09:44.779483,JMN,33,0-7_0-1_1-6_3-3
400,4,1_5_7_2,1_2_5_7,1,2012-10-19 13:09:49.763384,JMN,33,1-3_4-7_4-2_1-4
400,4,8_7_6_9,6_7_8_9,1,2012-10-19 13:09:55.276550,JMN,33,3-0_1-0_2-0_2-7
1000,3,3_8_9,3_8_9,1,2012-10-19 13:16:32.447670,RAC,25,3-3_4-0_3-1
1000,4,1_5_6_8,1_5_6_8,1,2012-10-19 13:16:40.037628,RAC,25,0-1_1-3_0-7_4-0
1000,5,1_2_4_5_8,1_2_4_5_8,1,2012-10-19 13:16:46.343796,RAC,25,0-4_3-0_1-5_1-2_3-7
1000,9,1_2_9_4_3_5_8_6_7,1_2_3_4_5_6_7_8_9,1,2012-10-19 13:16:55.726432,RAC,25,2-0_1-7_1-4_0-5_2-6_4-2_2-1_0-7_2-4
1000,4,1_3_5_8,1_3_5_8,1,2012-10-19 13:17:01.049910,RAC,25,2-5_2-2_2-7_4-3
600,4,2_3_4_8,2_3_4_8,1,2012-10-19 13:17:05.978955,RAC,25,0-3_4-0_4-7_0-4
400,4,9_6_8_7,6_7_8_9,1,2012-10-19 13:17:12.205258,RAC,25,1-0_3-0_2-6_1-6
400,4,4_8_9_7,4_7_8_9,1,2012-10-19 13:17:20.602728,RAC,25,4-6_1-1_2-0_0-2
400,4,3_5_6_7,3_5_6_7,1,2012-10-19 13:17:25.372311,RAC,25,0-4_2-2_0-0_3-4
300,4,1_6_7_5,1_5_6_7,1,2012-10-19 13:17:29.933857,RAC,25,1-6_3-3_3-0_1-0
1000,3,6_7_8,6_7_8,1,2012-10-19 13:45:26.177174,III,0,3-2_3-4_2-0
1000,4,1_4_9_7,1_4_7_9,1,2012-10-19 13:45:30.197842,III,0,3-3_0-3_4-5_4-7
1000,5,2_6_5_7_8,2_5_6_7_8,1,2012-10-19 13:45:34.819721,III,0,4-7_2-7_1-7_4-6_1-5
1000,9,1_2_3_8_9_5_4_6_7,1_2_3_4_5_6_7_8_9,1,2012-10-19 13:45:40.263848,III,0,1-7_4-1_3-1_0-2_2-6_1-0_4-0_3-3_3-5
1000,4,1_5_6_7,1_5_6_7,1,2012-10-19 13:45:44.618412,III,0,1-3_2-3_2-7_3-4
600,4,7_8_6_4,4_6_7_8,1,2012-10-19 13:45:48.437340,III,0,4-7_2-7_3-0_0-3
600,4,8_7_6_1,1_6_7_8,1,2012-10-19 13:45:52.115726,III,0,0-0_2-1_2-0_2-3
600,4,7_5_3_1,1_3_5_7,1,2012-10-19 13:45:55.979104,III,0,0-0_0-1_4-1_4-2
1000,3,1_3_8,1_3_8,1,2012-10-26 14:59:14.135127,JJQ,33,0-7_1-1_2-0
1000,4,1_2_3_9,1_2_3_9,1,2012-10-26 14:59:19.579316,JJQ,33,3-1_4-5_2-2_4-3
1000,5,3_4_5_8_9,3_4_5_8_9,1,2012-10-26 14:59:25.248752,JJQ,33,3-0_0-2_0-6_0-7_1-2
1000,9,1_2_5_3_8_6_9_4_7,1_2_3_4_5_6_7_8_9,1,2012-10-26 14:59:34.243769,JJQ,33,0-5_3-1_1-5_2-6_2-1_1-0_3-7_1-3_3-0
1000,4,9_5_6_7,5_6_7_9,1,2012-10-26 14:59:40.451337,JJQ,33,2-5_4-7_1-1_0-1
1000,4,3_5_6_8,3_5_6_8,1,2012-10-26 14:59:45.473863,JJQ,33,0-2_0-1_3-3_4-0
600,4,3_4_5_7,3_4_5_7,1,2012-10-26 14:59:49.657021,JJQ,33,1-1_1-3_4-4_1-6
400,4,2_3_5_7,2_3_5_7,1,2012-10-26 14:59:54.896997,JJQ,33,0-1_3-3_1-0_0-6
300,4,2_8_9_7,2_7_8_9,1,2012-10-26 14:59:59.640085,JJQ,33,1-7_1-3_0-5_3-1
300,4,4_7_9_8,4_7_8_9,1,2012-10-26 15:00:03.799174,JJQ,33,2-6_0-1_4-0_3-0
1000,3,2_3_9,2_3_9,1,2012-10-26 15:07:25.600300,GTG,1,0-3_0-2_1-6
1000,3,1_2_8,1_2_8,1,2012-11-04 13:00:04.986438,YUI,55,4-4_4-0_4-6
1000,4,2_3_6_8,2_3_6_8,1,2012-11-04 13:00:09.508061,YUI,55,2-4_4-3_1-4_3-6
1000,5,1_5_7_8_9,1_5_7_8_9,1,2012-11-04 13:00:15.974464,YUI,55,1-2_3-1_4-4_4-7_4-1
1000,9,1_6_7_4_3_2_8_9_5,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:00:23.877779,YUI,55,4-6_3-3_2-4_0-3_0-6_0-1_1-0_4-2_4-5
1000,4,1_2_4_8,1_2_4_8,1,2012-11-04 13:00:31.629075,YUI,55,0-1_3-7_1-5_2-3
600,4,6_1_4_2,1_2_4_6,1,2012-11-04 13:00:36.256224,YUI,55,1-1_0-5_0-3_2-2
600,4,5_9_4_1,1_4_5_9,1,2012-11-04 13:00:39.335115,YUI,55,3-4_4-0_3-2_4-1
600,4,6_4_7_9,4_6_7_9,1,2012-11-04 13:00:42.991723,YUI,55,1-7_3-0_2-7_0-7
1000,3,1_6_8,1_6_8,1,2012-11-04 13:04:35.130685,EEE,54,2-2_0-7_4-5
1000,4,8_5_6_9,5_6_8_9,1,2012-11-04 13:04:39.874054,EEE,54,3-5_3-3_2-5_0-2
1000,5,9_8_7_2_6,2_6_7_8_9,1,2012-11-04 13:04:43.990281,EEE,54,2-0_0-0_2-7_3-5_1-6
1000,9,6_1_2_9_7_5_8_3_4,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:04:49.217449,EEE,54,1-6_2-6_4-2_0-0_2-4_0-4_3-4_3-2_3-7
1000,4,2_5_7_9,2_5_7_9,1,2012-11-04 13:04:57.930256,EEE,54,4-6_1-2_4-2_0-7
600,4,1_4_9_5,1_4_5_9,1,2012-11-04 13:05:03.684790,EEE,54,4-7_2-4_3-7_0-6
600,4,2_5_4_8,2_4_5_8,1,2012-11-04 13:05:06.982420,EEE,54,0-3_3-7_2-4_1-1
600,4,2_3_8_9,2_3_8_9,1,2012-11-04 13:05:10.423963,EEE,54,1-5_0-4_4-3_0-7
400,4,5_3_6_9,3_5_6_9,1,2012-11-04 13:05:13.660025,EEE,54,4-2_3-2_3-7_1-2
1000,3,4_9_8,4_8_9,1,2012-11-04 13:06:44.792042,GGG,66,2-0_0-4_3-4
1000,3,3_8_2,2_3_8,1,2012-11-04 13:25:10.043014,III,33,1-6_1-2_2-1
1000,4,6_9_7_8,6_7_8_9,1,2012-11-04 13:25:15.025055,III,33,0-0_0-4_0-2_4-1
1000,5,1_2_5_7_8,1_2_5_7_8,1,2012-11-04 13:25:19.644490,III,33,0-6_1-3_4-5_2-6_3-1
1000,9,1_2_3_4_5_8_6_7_9,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:25:25.590331,III,33,1-3_3-7_1-7_3-4_2-4_1-4_4-2_3-5_1-1
1000,4,1_4_5_9,1_4_5_9,1,2012-11-04 13:25:30.270987,III,33,0-4_2-6_4-4_2-7
600,4,1_3_7_9,1_3_7_9,1,2012-11-04 13:25:34.531368,III,33,4-4_0-4_4-6_0-6
400,4,2_4_5_6,2_4_5_6,1,2012-11-04 13:25:38.308635,III,33,2-0_0-0_1-2_1-3
300,4,9_7_1_2,1_2_7_9,1,2012-11-04 13:25:41.742533,III,33,4-3_3-6_2-1_2-2
300,4,9_6_3_4,3_4_6_9,1,2012-11-04 13:25:44.720019,III,33,2-4_0-4_0-7_4-1
300,4,2_7_5_3,2_3_5_7,1,2012-11-04 13:25:47.535516,III,33,0-7_4-0_2-4_3-1
1000,3,1_5_3,1_3_5,1,2012-11-04 13:25:58.655265,YUU,33,4-5_0-1_1-1
1000,4,3_2_1_5,1_2_3_5,1,2012-11-04 13:26:02.332740,YUU,33,4-4_1-1_3-5_0-0
1000,5,1_3_8_4_7,1_3_4_7_8,1,2012-11-04 13:26:05.886595,YUU,33,2-6_0-2_0-7_4-0_3-6
1000,9,1_2_4_7_8_3_5_9_6,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:26:11.031496,YUU,33,4-3_2-7_3-6_3-2_4-7_3-4_2-6_2-1_4-0
1000,4,2_3_4_8,2_3_4_8,1,2012-11-04 13:26:14.636912,YUU,33,4-7_2-5_2-7_4-2
600,4,6_8_3_7,3_6_7_8,1,2012-11-04 13:26:18.133530,YUU,33,4-2_3-4_0-2_4-5
600,4,9_3_1_8,1_3_8_9,1,2012-11-04 13:26:21.450436,YUU,33,2-5_0-4_4-0_3-4
600,4,9_2_8_1,1_2_8_9,1,2012-11-04 13:26:25.224643,YUU,33,4-1_3-7_0-5_2-6
1000,3,3_8_7,3_7_8,1,2012-11-04 13:31:03.286149,YYY,33,2-1_1-5_0-0
1000,4,9_5_8_3,3_5_8_9,1,2012-11-04 13:31:08.243083,YYY,33,4-7_2-7_1-4_2-3
1000,5,2_3_4_9_5,2_3_4_5_9,1,2012-11-04 13:31:12.689424,YYY,33,3-3_1-6_2-5_3-1_4-5
1000,9,1_2_3_4_5_9_6_8_7,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:31:17.654966,YYY,33,4-0_0-2_2-3_2-4_3-1_1-7_4-5_3-6_0-6
1000,4,5_2_6_7,2_5_6_7,1,2012-11-04 13:31:22.173058,YYY,33,1-2_1-6_1-4_1-0
1000,4,1_4_6_7,1_4_6_7,1,2012-11-04 13:31:26.112855,YYY,33,2-1_3-7_4-4_2-5
600,4,3_7_6_9,3_6_7_9,1,2012-11-04 13:31:29.528964,YYY,33,1-2_0-0_2-1_3-5
600,4,2_4_3_8,2_3_4_8,1,2012-11-04 13:31:32.591247,YYY,33,1-4_3-5_4-4_3-4
1000,3,9_7_8,7_8_9,1,2012-11-04 13:31:46.095363,OOO,33,2-6_1-0_2-5
1000,4,1_8_3_6,1_3_6_8,1,2012-11-04 13:31:50.155362,OOO,33,1-6_3-5_3-1_2-2
1000,5,7_4_2_5_6,2_4_5_6_7,1,2012-11-04 13:31:53.949954,OOO,33,0-4_3-3_1-5_3-4_0-5
1000,9,1_2_3_8_4_5_9_6_7,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:31:58.251936,OOO,33,0-7_3-3_2-6_3-6_1-2_1-0_4-2_2-4_4-5
1000,4,4_3_6_8,3_4_6_8,1,2012-11-04 13:32:01.731856,OOO,33,0-7_1-5_1-7_4-2
1000,4,7_8_9_4,4_7_8_9,1,2012-11-04 13:32:05.246085,OOO,33,0-1_0-7_1-5_2-5
1000,4,8_6_5_1,1_5_6_8,1,2012-11-04 13:32:09.480022,OOO,33,3-7_1-0_0-1_0-3
1000,3,9_8_5,5_8_9,1,2012-11-04 13:36:36.366880,III,33,1-2_3-3_0-6
1000,4,2_5_9_3,2_3_5_9,1,2012-11-04 13:36:39.865430,III,33,2-5_2-1_1-3_0-5
1000,5,1_2_3_4_5,1_2_3_4_5,1,2012-11-04 13:36:44.001575,III,33,3-4_1-1_4-3_0-7_0-5
1000,9,1_2_3_9_4_7_6_8_5,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:36:49.945642,III,33,2-3_4-6_3-5_2-7_4-2_0-1_0-5_1-0_2-6
1000,4,5_9_8_3,3_5_8_9,1,2012-11-04 13:36:53.765356,III,33,0-6_4-2_0-0_0-2
1000,4,8_5_3_9,3_5_8_9,1,2012-11-04 13:36:57.502646,III,33,0-7_0-2_2-3_4-2
1000,4,4_9_3_5,3_4_5_9,1,2012-11-04 13:37:01.420097,III,33,3-6_3-7_0-0_1-7
1000,3,6_8_7,6_7_8,1,2012-11-04 13:37:22.358154,YYY,33,2-4_0-7_2-2
1000,4,2_6_4_8,2_4_6_8,1,2012-11-04 13:37:26.016462,YYY,33,2-3_0-6_0-3_2-0
1000,5,7_8_4_2_3,2_3_4_7_8,1,2012-11-04 13:37:29.840375,YYY,33,2-1_4-1_2-5_2-3_1-3
1000,9,1_9_7_8_2_6_3_4_5,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:37:34.890208,YYY,33,1-4_3-6_4-4_3-0_2-0_4-6_0-6_0-3_1-5
1000,4,1_4_9_6,1_4_6_9,1,2012-11-04 13:37:38.286864,YYY,33,2-4_2-5_4-4_1-5
1000,4,5_7_3_4,3_4_5_7,1,2012-11-04 13:37:41.962844,YYY,33,1-7_3-7_3-2_4-1
1000,4,5_9_8_6,5_6_8_9,1,2012-11-04 13:37:45.537306,YYY,33,3-5_0-2_4-2_4-5
1000,3,1_3_5,1_3_5,1,2012-11-04 13:40:49.217603,YYY,33,4-1_2-6_0-1
1000,4,1_5_9_8,1_5_8_9,1,2012-11-04 13:40:53.093706,YYY,33,3-5_4-6_1-2_0-5
1000,5,1_3_6_7_4,1_3_4_6_7,1,2012-11-04 13:40:56.951080,YYY,33,3-4_1-7_4-4_1-5_0-4
1000,9,2_9_8_3_6_7_1_5_4,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:41:02.374617,YYY,33,4-7_3-1_4-1_2-7_0-6_4-3_4-6_0-2_1-1
1000,4,1_4_6_5,1_4_5_6,1,2012-11-04 13:41:06.409702,YYY,33,2-0_2-7_4-2_4-7
1000,4,3_2_4_8,2_3_4_8,1,2012-11-04 13:41:10.054350,YYY,33,0-5_2-4_3-6_3-1
1000,4,4_6_9_8,4_6_8_9,1,2012-11-04 13:41:13.448560,YYY,33,3-5_4-4_1-7_4-2
1000,3,1_8_6,1_6_8,1,2012-11-04 13:41:24.980351,UUI,33,0-4_1-7_2-2
1000,4,5_8_6_3,3_5_6_8,1,2012-11-04 13:41:28.539153,UUI,33,0-0_2-5_3-3_3-6
1000,5,1_3_5_7_4,1_3_4_5_7,1,2012-11-04 13:41:32.356248,UUI,33,2-1_1-1_3-5_0-3_3-4
1000,9,1_4_3_7_8_5_2_6_9,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:41:38.018142,UUI,33,4-0_2-0_2-3_3-1_0-1_0-4_2-2_1-1_4-7
1000,4,6_4_5_1,1_4_5_6,1,2012-11-04 13:41:43.568210,UUI,33,1-7_0-4_3-6_0-6
1000,4,7_5_8_4,4_5_7_8,1,2012-11-04 13:41:47.626214,UUI,33,0-5_2-4_3-0_2-6
1000,4,1_2_5_9,1_2_5_9,1,2012-11-04 13:41:51.212131,UUI,33,4-7_4-6_1-5_1-1
600,4,1_6_2_9,1_2_6_9,1,2012-11-04 13:41:55.254045,UUI,33,0-6_3-6_1-5_1-3
1000,3,3_4_1,1_3_4,1,2012-11-04 13:49:58.097536,OOO,3,3-6_1-3_0-0
1000,4,8_7_3_1,1_3_7_8,1,2012-11-04 13:50:01.477319,OOO,3,2-6_4-4_4-2_3-2
1000,5,1_5_4_6_7,1_4_5_6_7,1,2012-11-04 13:50:05.275402,OOO,3,1-6_1-5_1-7_4-6_4-2
1000,9,7_5_2_9_8_1_3_6_4,1_2_3_4_5_6_7_8_9,1,2012-11-04 13:50:10.440113,OOO,3,0-1_3-4_2-0_4-7_0-6_4-3_0-5_1-3_3-6
1000,4,1_3_8_6,1_3_6_8,1,2012-11-04 13:50:14.042260,OOO,3,0-0_1-4_4-3_1-7
1000,4,2_8_4_5,2_4_5_8,1,2012-11-04 13:50:17.461458,OOO,3,3-5_0-4_3-0_2-4
1000,4,1_2_5_9,1_2_5_9,1,2012-11-04 13:50:21.360347,OOO,3,2-3_4-4_2-6_3-2
600,4,8_4_7_2,2_4_7_8,1,2012-11-04 13:50:24.702578,OOO,3,0-7_2-2_0-3_2-3
1000,3,4_6_8,4_6_8,1,2012-11-22 16:46:13.699212,TYF,46,1-2_0-7_3-7
1000,4,1_5_8_9,1_5_8_9,1,2012-11-22 16:46:18.061357,TYF,46,2-6_2-7_3-2_4-3
1000,5,1_3_5_6_8,1_3_5_6_8,1,2012-11-22 16:46:22.809571,TYF,46,4-7_3-3_3-5_4-4_1-0
1000,9,1_2_7_8_3_5_9_6_4,1_2_3_4_5_6_7_8_9,1,2012-11-22 16:46:28.296036,TYF,46,1-2_2-0_3-7_1-0_3-6_4-1_0-0_1-6_4-4
1000,4,1_3_4_9,1_3_4_9,1,2012-11-22 16:46:32.831187,TYF,46,2-4_4-6_3-7_2-2
1000,3,1_2_7,1_2_7,1,2012-11-22 18:14:13.745039,NIC,33,3-3_3-6_4-3
1000,4,1_3_4_7,1_3_4_7,1,2012-11-22 18:14:19.508374,NIC,33,1-3_1-5_4-7_1-2
1000,5,2_8_1_3_4,1_2_3_4_8,1,2012-11-22 18:14:25.858932,NIC,33,0-5_2-4_1-7_0-6_0-2
1000,9,8_5_4_6_7_9_3_1_2,1_2_3_4_5_6_7_8_9,1,2012-11-22 18:14:36.301899,NIC,33,1-7_2-7_0-3_4-1_3-0_4-4_2-5_2-2_1-4
1000,4,3_5_9_8,3_5_8_9,1,2012-11-22 18:14:46.362311,NIC,33,3-2_1-5_4-0_3-7
1000,4,1_3_6_9,1_3_6_9,1,2012-11-22 18:15:04.788992,NIC,33,4-4_1-2_4-2_1-3
600,4,5_6_9_8,5_6_8_9,1,2012-11-22 18:15:10.657604,NIC,33,0-6_1-5_0-1_2-6
600,4,4_5_6_8,4_5_6_8,1,2012-11-22 18:15:16.026386,NIC,33,0-1_0-6_1-3_4-1
400,4,1_2_6_9,1_2_6_9,1,2012-11-22 18:15:20.351302,NIC,33,2-5_4-4_3-5_1-4
300,4,1_3_5_7,1_3_5_7,1,2012-11-22 18:15:28.884814,NIC,33,2-3_2-6_0-1_1-0
1000,3,1_6_7,1_6_7,1,2013-01-10 12:08:46.566793,WEA,33,4-6_2-1_1-5
1000,3,3_4_9,3_4_9,1,2013-01-10 12:09:43.578370,SEA,33,4-0_4-5_3-1
1000,4,1_2_5_8,1_2_5_8,1,2013-01-10 12:09:48.017187,SEA,33,0-6_0-7_4-7_2-6
1000,5,1_4_5_9_8,1_4_5_8_9,1,2013-01-10 12:09:53.392712,SEA,33,3-4_1-6_4-1_2-3_4-7
1000,9,1_2_3_9_7_6_8_4_5,1_2_3_4_5_6_7_8_9,1,2013-01-10 12:09:59.330979,SEA,33,2-1_2-6_3-3_0-1_3-0_3-6_3-7_0-5_2-7
1000,4,2_3_4_6,2_3_4_6,1,2013-01-10 12:10:03.244325,SEA,33,1-5_1-1_4-1_2-3
600,4,1_8_4_9,1_4_8_9,1,2013-01-10 12:10:07.165611,SEA,33,0-2_2-2_0-3_4-0
600,4,1_2_3_9,1_2_3_9,1,2013-01-10 12:10:10.951691,SEA,33,0-2_2-7_1-6_3-3
1000,3,2_8_9,2_8_9,1,2013-01-10 12:18:36.814373,TRE,33,0-0_1-2_0-1
1000,4,1_2_4_7,1_2_4_7,1,2013-01-10 12:18:42.179230,TRE,33,1-0_4-4_4-7_1-7
1000,5,2_3_7_8_6,2_3_6_7_8,1,2013-01-10 12:18:47.017224,TRE,33,1-1_1-6_4-6_4-1_2-7
1000,9,1_5_2_7_4_3_9_8_6,1_2_3_4_5_6_7_8_9,1,2013-01-10 12:18:53.478361,TRE,33,0-3_4-7_4-4_2-4_3-7_0-1_3-6_0-2_0-7
1000,3,4_5_7,4_5_7,1,2013-01-29 15:05:39.152887,JJQ,1,1-1_2-7_4-1
1000,4,1_3_6_8,1_3_6_8,1,2013-01-29 15:05:44.549267,JJQ,1,1-4_4-1_0-0_1-3
1000,5,1_3_5_2_6,1_2_3_5_6,1,2013-01-29 15:05:48.869478,JJQ,1,3-2_0-4_2-5_0-2_2-2
1000,9,1_5_3_6_4_7_8_9_2,1_2_3_4_5_6_7_8_9,1,2013-01-29 15:05:54.979691,JJQ,1,4-6_3-7_2-4_0-2_4-4_1-1_4-0_4-1_4-2
1000,4,1_5_7_9,1_5_7_9,1,2013-01-29 15:06:01.446281,JJQ,1,4-1_2-6_0-2_4-3
600,4,3_4_8_6,3_4_6_8,1,2013-01-29 15:06:05.783366,JJQ,1,3-7_4-7_2-7_0-7
600,4,4_5_8_9,4_5_8_9,1,2013-01-29 15:06:09.747495,JJQ,1,0-2_3-5_3-1_1-6
400,4,4_6_5_2,2_4_5_6,1,2013-01-29 15:06:13.830181,JJQ,1,4-7_1-0_4-2_3-5
400,4,2_7_8_5,2_5_7_8,1,2013-01-29 15:06:17.829657,JJQ,1,0-6_2-5_1-6_0-1
1000,3,1_3_9,1_3_9,1,2013-01-29 15:06:43.488414,JJQ,33,4-1_4-2_4-6
1000,4,5_6_7_8,5_6_7_8,1,2013-01-29 15:06:48.270570,JJQ,33,0-2_3-5_2-2_4-5
1000,5,2_3_5_7_9,2_3_5_7_9,1,2013-01-29 15:06:53.869862,JJQ,33,3-7_1-3_1-4_0-0_4-6
1000,9,1_2_5_7_4_8_6_3_9,1_2_3_4_5_6_7_8_9,1,2013-01-29 15:06:58.973639,JJQ,33,2-5_3-6_0-6_1-0_4-3_2-1_4-4_1-1_0-7
1000,4,3_5_8_9,3_5_8_9,1,2013-01-29 15:07:03.478199,JJQ,33,1-1_1-4_2-5_3-2
600,4,2_5_7_6,2_5_6_7,1,2013-01-29 15:07:07.803950,JJQ,33,1-0_1-6_0-0_3-3
1000,3,3_4_6,3_4_6,1,2013-01-29 16:03:32.714770,JJQ,33,1-4_0-4_3-7
1000,4,3_4_5_7,3_4_5_7,1,2013-01-29 16:03:37.036227,JJQ,33,0-6_1-1_2-4_1-4
1000,5,1_3_8_7_9,1_3_7_8_9,1,2013-01-29 16:03:41.557440,JJQ,33,2-5_1-3_0-5_4-1_0-6
1000,9,1_2_3_4_8_5_9_6_7,1_2_3_4_5_6_7_8_9,1,2013-01-29 16:03:47.057530,JJQ,33,1-4_2-5_0-1_1-6_1-3_2-2_3-6_0-4_2-3
1000,4,1_4_8_9,1_4_8_9,1,2013-01-29 16:03:51.036578,JJQ,33,2-6_4-1_2-2_0-1
600,4,3_4_5_8,3_4_5_8,1,2013-01-29 16:03:55.500263,JJQ,33,2-3_4-7_4-1_0-6
400,4,1_3_6_8,1_3_6_8,1,2013-01-29 16:03:59.877656,JJQ,33,1-4_2-1_2-5_1-1
300,4,2_3_9_7,2_3_7_9,1,2013-01-29 16:04:04.970249,JJQ,33,3-1_1-1_1-2_4-5
300,4,1_3_4_5,1_3_4_5,1,2013-01-29 16:04:09.030754,JJQ,33,2-4_4-1_1-1_4-7
210,4,6_2_5_7,2_5_6_7,1,2013-01-29 16:04:15.588201,JJQ,33,2-0_3-4_0-0_0-2
210,4,2_7_6_9,2_6_7_9,1,2013-01-29 16:04:19.401276,JJQ,33,2-2_1-2_0-1_3-3
1000,3,4_6_8,4_6_8,1,2013-01-29 19:13:19.518441,JJQ,33,1-1_4-4_4-7
1000,4,5_6_7_8,5_6_7_8,1,2013-01-29 19:13:25.160155,JJQ,33,1-2_0-4_2-4_2-0
1000,5,1_2_3_4_6,1_2_3_4_6,1,2013-01-29 19:13:30.443782,JJQ,33,4-7_1-4_2-3_3-2_0-1
1000,9,1_2_7_4_5_6_9_3_8,1_2_3_4_5_6_7_8_9,1,2013-01-29 19:13:36.921502,JJQ,33,1-0_2-0_2-7_0-1_0-5_2-1_4-1_4-0_2-2
1000,4,1_2_4_6,1_2_4_6,1,2013-01-29 19:13:41.023723,JJQ,33,4-3_3-5_4-4_1-3
600,4,1_3_5_6,1_3_5_6,1,2013-01-29 19:13:45.266358,JJQ,33,3-5_2-2_0-4_1-2
400,4,5_7_8_6,5_6_7_8,1,2013-01-29 19:13:49.568378,JJQ,33,2-7_1-6_1-3_3-0
400,4,1_2_8_6,1_2_6_8,1,2013-01-29 19:14:01.678103,JJQ,33,3-6_0-2_1-0_4-2
400,4,5_7_2_9,2_5_7_9,1,2013-01-29 19:14:07.256376,JJQ,33,4-0_4-6_3-5_3-6
1000,3,1_6_7,1_6_7,1,2013-01-31 13:19:07.064148,RRR,33,2-5_1-1_4-3
1000,4,1_2_4_6,1_2_4_6,1,2013-01-31 13:19:10.761474,RRR,33,0-0_4-6_3-2_0-6
1000,5,2_9_4_7_5,2_4_5_7_9,1,2013-01-31 13:19:14.578316,RRR,33,1-5_3-0_3-2_2-0_4-0
1000,9,1_7_2_4_3_8_6_5_9,1_2_3_4_5_6_7_8_9,1,2013-01-31 13:19:20.143121,RRR,33,0-4_1-3_1-5_1-1_4-1_3-5_0-2_1-6_0-0
1000,4,1_4_7_8,1_4_7_8,1,2013-01-31 13:19:28.961462,RRR,33,2-1_3-3_4-5_3-4
800,4,4_6_7_9,4_6_7_9,1,2013-01-31 13:19:32.782527,RRR,33,4-7_1-1_0-2_3-5
1000,3,4_5_9,4_5_9,1,2013-01-31 14:05:56.944074,RRR,12,0-3_1-3_3-0
1000,4,1_2_5_6,1_2_5_6,1,2013-01-31 14:06:00.887176,RRR,12,1-3_4-1_3-0_1-6
1000,5,1_3_6_5_8,1_3_5_6_8,1,2013-01-31 14:06:05.848745,RRR,12,3-0_2-5_4-7_1-4_0-7
1000,9,1_2_3_6_8_4_5_9_7,1_2_3_4_5_6_7_8_9,1,2013-01-31 14:06:10.752342,RRR,12,0-6_1-6_3-2_0-0_2-7_1-2_3-6_1-3_3-7
1000,4,2_3_5_9,2_3_5_9,1,2013-01-31 14:06:16.416149,RRR,12,2-3_1-3_1-7_4-0
800,4,1_3_5_8,1_3_5_8,1,2013-01-31 14:06:21.538731,RRR,12,0-3_0-0_1-7_4-3
600,4,1_3_8_5,1_3_5_8,1,2013-01-31 14:06:25.798840,RRR,12,3-4_0-5_3-5_1-7
600,4,4_7_9_8,4_7_8_9,1,2013-01-31 14:06:29.780361,RRR,12,2-5_4-4_3-3_0-5
600,4,3_4_9_7,3_4_7_9,1,2013-01-31 14:06:33.056359,RRR,12,4-3_4-2_0-5_2-4
1000,3,6_7_9,6_7_9,1,2013-01-31 15:25:50.235027,NIC,33,4-0_0-5_2-3
1000,4,4_6_8_9,4_6_8_9,1,2013-01-31 15:25:57.300911,NIC,33,1-2_0-6_2-0_2-7
1000,3,1_5_7,1_5_7,1,2013-01-31 15:55:01.094822,EOI,26,1-0_4-3_4-6
1000,4,3_4_5_6,3_4_5_6,1,2013-01-31 15:55:08.420219,EOI,26,2-3_1-0_0-7_4-0
1000,5,1_4_5_7_9,1_4_5_7_9,1,2013-01-31 15:55:16.514684,EOI,26,0-6_4-5_1-6_3-7_2-6
1000,9,1_3_4_6_7_8_2_9_5,1_2_3_4_5_6_7_8_9,1,2013-01-31 15:55:26.002748,EOI,26,4-4_2-7_3-2_0-1_0-3_1-0_4-6_3-3_1-7
1000,4,1_4_7_9,1_4_7_9,1,2013-01-31 15:55:31.691783,EOI,26,3-5_1-7_0-5_0-2
800,4,2_4_7_8,2_4_7_8,1,2013-01-31 15:55:36.657957,EOI,26,4-3_1-4_2-4_2-7
600,4,1_6_5_9,1_5_6_9,1,2013-01-31 15:55:44.853793,EOI,26,1-2_1-0_4-6_0-2
600,4,2_5_7_8,2_5_7_8,1,2013-01-31 15:55:51.336920,EOI,26,0-4_3-7_2-6_2-0
400,4,1_2_5_8,1_2_5_8,1,2013-01-31 15:55:56.544402,EOI,26,1-6_3-7_0-7_1-4
300,4,1_2_3_4,1_2_3_4,1,2013-01-31 15:56:01.870912,EOI,26,4-5_2-1_0-7_4-1
210,4,1_5_4_9,1_4_5_9,1,2013-01-31 15:56:07.773373,EOI,26,0-7_4-0_2-0_1-3
210,4,1_7_3_9,1_3_7_9,1,2013-01-31 15:56:13.126105,EOI,26,3-2_1-6_3-3_4-4
1000,3,2_4_5,2_4_5,1,2013-01-31 15:57:06.930809,EOI,26,3-1_3-6_0-1
1000,4,1_2_5_7,1_2_5_7,1,2013-01-31 15:57:11.548874,EOI,26,0-4_0-3_1-3_1-7
